the_month,POA_CODE21,class,kwh,nmi_count
2023-01-01,3981,Industrial,694902.02,15
2023-01-01,3981,Residential,1036091.559,2158
2023-01-01,3984,Commercial,527571.2295,380
2023-01-01,3984,Industrial,1437532.986,18
2023-01-01,3984,Residential,1605533.9838,4250
2023-01-01,3987,Commercial,137732.3138,89
2023-01-01,3987,Industrial,615672.3919,8
2023-01-01,3987,Residential,328781.3285,591
2023-01-01,3988,Commercial,207344.4118,162
2023-01-01,3988,Industrial,585043.27,2
2023-01-01,3988,Residential,229104.5112,470
2023-01-01,3990,Commercial,28143.135000000002,20
2023-01-01,3990,Industrial,73186.24,1
2023-01-01,3990,Residential,20016.075,49
2023-01-01,3991,Commercial,39812.6038,59
2023-01-01,3991,Industrial,73432.146,2
2023-01-01,3991,Residential,96539.21800000001,207
2023-01-01,3992,Commercial,88188.4742,91
2023-01-01,3992,Residential,248751.3369,655
2023-01-01,3995,Commercial,1060195.0459,729
2023-01-01,3995,Industrial,1114759.7236,27
2023-01-01,3995,Residential,2246453.9236,6755
2023-01-01,3996,Commercial,517163.3119,302
2023-01-01,3996,Industrial,219204.052,5
2023-01-01,3996,Residential,1604059.3898,4858
2023-02-01,2646,Commercial,3.475,1
2023-02-01,3023,Commercial,258.4512,1
2023-02-01,3064,Commercial,401239.71859999996,96
2023-02-01,3064,Industrial,1231942.4665,19
2023-02-01,3064,Residential,1084806.1398,5275
2023-02-01,3073,Commercial,34.237300000000005,3
2023-02-01,3074,Commercial,3228636.2774,2465
2023-02-01,3074,Industrial,6600174.0985,85
2023-02-01,3074,Residential,2050068.6127,8280
2023-02-01,3075,Commercial,443107.1655,321
2023-02-01,3075,Industrial,362051.043,8
2023-02-01,3075,Residential,2265744.1586,8744
2023-02-01,3076,Commercial,2808198.1465,1777
2023-02-01,3076,Industrial,12397687.5176,131
2023-02-01,3076,Residential,3297129.2831,12109
2023-02-01,3082,Commercial,565140.5132,411
2023-02-01,3082,Industrial,2764160.405,39
2023-02-01,3082,Residential,3176036.4113,10684
2023-02-01,3083,Commercial,1242743.632,970
2023-02-01,3083,Industrial,3259149.1918,57
2023-02-01,3083,Residential,3170528.3391,10348
2023-02-01,3085,Commercial,29801.3022,22
2023-02-01,3085,Industrial,83253.824,3
2023-02-01,3085,Residential,368250.8154,1018
2023-02-01,3087,Commercial,294586.0258,187
2023-02-01,3087,Industrial,138205.551,4
2023-02-01,3087,Residential,1100140.138,3827
2023-02-01,3088,Commercial,1126541.6324,685
2023-02-01,3088,Industrial,2612337.373,39
2023-02-01,3088,Residential,3406547.5427,10952
2023-02-01,3089,Commercial,439971.1353,254
2023-02-01,3089,Industrial,315855.18200000003,10
2023-02-01,3089,Residential,1766698.861,4543
2023-02-01,3090,Commercial,83452.4271,79
2023-02-01,3090,Industrial,229648.219,3
2023-02-01,3090,Residential,557980.8651,833
2023-02-01,3091,Commercial,143079.5939,73
2023-02-01,3091,Industrial,12425.43,1
2023-02-01,3091,Residential,408548.8268,528
2023-02-01,3093,Commercial,203599.9655,94
2023-02-01,3093,Industrial,171062.372,6
2023-02-01,3093,Residential,718655.976,1666
2023-02-01,3094,Commercial,184453.8192,179
2023-02-01,3094,Industrial,123804.398,5
2023-02-01,3094,Residential,1196752.7646,3823
2023-02-01,3095,Commercial,1208929.5166,897
2023-02-01,3095,Industrial,1037954.184,24
2023-02-01,3095,Residential,4043634.5142,10462
2023-02-01,3096,Commercial,21458.5955,22
2023-02-01,3096,Industrial,55903.35,2
2023-02-01,3096,Residential,277950.2982,648
2023-02-01,3097,Commercial,67686.82370000001,46
2023-02-01,3097,Industrial,12671.68,1
2023-02-01,3097,Residential,325571.2517,523
2023-02-01,3099,Commercial,211558.4708,185
2023-02-01,3099,Industrial,165099.153,1
2023-02-01,3099,Residential,831619.9042,1865
2023-02-01,3106,Commercial,58.7739,2
2023-02-01,3106,Residential,29144.03,50
2023-02-01,3111,Commercial,92505.3267,17
2023-02-01,3111,Industrial,24624.704,1
2023-02-01,3111,Residential,261817.9304,487
2023-02-01,3113,Commercial,343185.8907,218
2023-02-01,3113,Industrial,54156.583999999995,2
2023-02-01,3113,Residential,1488348.1011,3008
2023-02-01,3114,Commercial,64115.8275,68
2023-02-01,3114,Residential,776310.5465,1253
2023-02-01,3115,Commercial,116744.2854,66
2023-02-01,3115,Residential,745929.924,1295
2023-02-01,3116,Commercial,469626.92699999997,262
2023-02-01,3116,Industrial,1985552.524,38
2023-02-01,3116,Residential,1627690.3817,4489
2023-02-01,3132,Residential,4309.8045,17
2023-02-01,3133,Commercial,676.864,3
2023-02-01,3133,Residential,46747.874,159
2023-02-01,3134,Commercial,2174048.5842,1641
2023-02-01,3134,Industrial,8945235.793399999,85
2023-02-01,3134,Residential,4254054.6396,13849
2023-02-01,3135,Commercial,553324.49,447
2023-02-01,3135,Industrial,1038236.692,14
2023-02-01,3135,Residential,2450173.5768,8597
2023-02-01,3136,Commercial,1533361.4147,1324
2023-02-01,3136,Industrial,2052306.8671,51
2023-02-01,3136,Residential,5593155.3488,19308
2023-02-01,3137,Commercial,1036389.1105,761
2023-02-01,3137,Industrial,1814632.419,33
2023-02-01,3137,Residential,1849583.5959,6085
2023-02-01,3138,Commercial,438239.9508,348
2023-02-01,3138,Industrial,405597.74,13
2023-02-01,3138,Residential,2858177.8751,8819
2023-02-01,3139,Commercial,1037384.4171,749
2023-02-01,3139,Industrial,424671.39900000003,10
2023-02-01,3139,Residential,2374536.4033,5462
2023-02-01,3140,Commercial,1212211.9352,968
2023-02-01,3140,Industrial,2858216.4458,48
2023-02-01,3140,Residential,2292342.5213,6877
2023-02-01,3152,Commercial,1201741.789,774
2023-02-01,3152,Industrial,5634368.8792,74
2023-02-01,3152,Residential,3140723.412,10572
2023-02-01,3153,Commercial,3521730.5498,2957
2023-02-01,3153,Industrial,5730797.7755,114
2023-02-01,3153,Residential,2490308.4427,9326
2023-02-01,3154,Commercial,177257.5305,91
2023-02-01,3154,Industrial,363.92,1
2023-02-01,3154,Residential,578739.296,1702
2023-02-01,3155,Commercial,988955.9082,1068
2023-02-01,3155,Industrial,1842605.6635,35
2023-02-01,3155,Residential,2859775.1018,10404
2023-02-01,3156,Commercial,1680287.0949,1250
2023-02-01,3156,Industrial,2961848.2192,40
2023-02-01,3156,Residential,5012141.799,15132
2023-02-01,3158,Commercial,160613.04499999998,123
2023-02-01,3158,Industrial,390779.96400000004,3
2023-02-01,3158,Residential,836353.3804,2572
2023-02-01,3159,Commercial,31074.3204,66
2023-02-01,3159,Residential,394418.0806,954
2023-02-01,3160,Commercial,360902.0585,308
2023-02-01,3160,Industrial,212538.28710000002,7
2023-02-01,3160,Residential,1218274.8151,3495
2023-02-01,3175,Commercial,234380.49959999998,83
2023-02-01,3175,Industrial,606251.344,12
2023-02-01,3175,Residential,352.039,1
2023-02-01,3178,Commercial,831309.0245,485
2023-02-01,3178,Industrial,1569039.196,31
2023-02-01,3178,Residential,2414413.5984,7050
2023-02-01,3179,Commercial,39507.6935,30
2023-02-01,3179,Industrial,36700.687999999995,2
2023-02-01,3179,Residential,202652.6723,710
2023-02-01,3180,Commercial,908065.8458,620
2023-02-01,3180,Industrial,3590417.3345,44
2023-02-01,3180,Residential,875853.0694,3056
2023-02-01,3434,Commercial,86.073,1
2023-02-01,3522,Residential,3452.9719999999998,8
2023-02-01,3607,Commercial,30804.6724,20
2023-02-01,3607,Industrial,226537.69,5
2023-02-01,3607,Residential,25299.673,61
2023-02-01,3608,Commercial,546452.0883,274
2023-02-01,3608,Industrial,318974.724,12
2023-02-01,3608,Residential,540735.2052,1447
2023-02-01,3610,Commercial,3745.546,1
2023-02-01,3612,Commercial,7194.256,1
2023-02-01,3612,Residential,9355.134,19
2023-02-01,3646,Commercial,1078.025,2
2023-02-01,3646,Residential,1511.438,5
2023-02-01,3658,Commercial,327072.8337,269
2023-02-01,3658,Industrial,849356.9355,8
2023-02-01,3658,Residential,970262.0538,2669
2023-02-01,3659,Commercial,67205.3628,78
2023-02-01,3659,Industrial,643.104,1
2023-02-01,3659,Residential,143316.1116,331
2023-02-01,3660,Commercial,784095.6084,626
2023-02-01,3660,Industrial,1189097.6413,27
2023-02-01,3660,Residential,1234171.1325,3784
2023-02-01,3662,Commercial,11788.4075,12
2023-02-01,3662,Industrial,880795.166,3
2023-02-01,3662,Residential,102840.7295,274
2023-02-01,3663,Commercial,105945.6881,45
2023-02-01,3663,Residential,45410.3131,92
2023-02-01,3664,Commercial,177454.3777,119
2023-02-01,3664,Industrial,24033.024,1
2023-02-01,3664,Residential,234169.2817,601
2023-02-01,3665,Commercial,38214.4408,54
2023-02-01,3665,Residential,85335.539,192
2023-02-01,3666,Commercial,533279.2729,591
2023-02-01,3666,Industrial,371172.94849999994,12
2023-02-01,3666,Residential,864670.7953,2566
2023-02-01,3669,Commercial,90707.2902,207
2023-02-01,3669,Industrial,17567.96,1
2023-02-01,3669,Residential,260689.7602,694
2023-02-01,3670,Commercial,17459.9198,50
2023-02-01,3670,Residential,136111.891,280
2023-02-01,3672,Commercial,837156.9899,755
2023-02-01,3672,Industrial,4073881.172,29
2023-02-01,3672,Residential,1800065.0136,5496
2023-02-01,3673,Commercial,287299.7963,239
2023-02-01,3673,Industrial,26782.93,1
2023-02-01,3673,Residential,376198.4609,795
2023-02-01,3675,Commercial,245990.9143,219
2023-02-01,3675,Residential,367212.0314,826
2023-02-01,3677,Commercial,2056694.7468,1336
2023-02-01,3677,Industrial,2590821.969,52
2023-02-01,3677,Residential,2913184.3687,9206
2023-02-01,3678,Commercial,972092.8306,728
2023-02-01,3678,Industrial,5033214.364,17
2023-02-01,3678,Residential,1452693.7354,2862
2023-02-01,3682,Commercial,81578.303,86
2023-02-01,3682,Residential,126007.6963,259
2023-02-01,3683,Commercial,117865.7326,139
2023-02-01,3683,Residential,303834.926,821
2023-02-01,3685,Commercial,419433.4587,272
2023-02-01,3685,Industrial,45098.356,2
2023-02-01,3685,Residential,553426.844,1419
2023-02-01,3687,Commercial,103699.0125,65
2023-02-01,3687,Industrial,1768737.6381,3
2023-02-01,3687,Residential,199789.2759,524
2023-02-01,3688,Commercial,41887.3299,83
2023-02-01,3688,Industrial,253812.446,2
2023-02-01,3688,Residential,255040.826,538
2023-02-01,3690,Commercial,2671437.5109,1630
2023-02-01,3690,Industrial,9961420.5884,92
2023-02-01,3690,Residential,5247566.0576,15831
2023-02-01,3691,Commercial,733039.9501,647
2023-02-01,3691,Industrial,4491875.664,24
2023-02-01,3691,Residential,2005926.5006,4915
2023-02-01,3695,Commercial,20151.559,56
2023-02-01,3695,Residential,89792.9397,187
2023-02-01,3697,Commercial,25011.1422,57
2023-02-01,3697,Industrial,686.464,1
2023-02-01,3697,Residential,106604.5542,308
2023-02-01,3698,Commercial,89075.5569,56
2023-02-01,3698,Residential,179626.876,610
2023-02-01,3699,Commercial,363263.4319,338
2023-02-01,3699,Industrial,86450.716,6
2023-02-01,3699,Residential,239886.3147,1093
2023-02-01,3700,Commercial,176224.4487,150
2023-02-01,3700,Industrial,124992.594,4
2023-02-01,3700,Residential,241634.34,642
2023-02-01,3701,Commercial,209033.207,267
2023-02-01,3701,Industrial,12848.4,1
2023-02-01,3701,Residential,220555.7445,669
2023-02-01,3704,Commercial,3984.392,4
2023-02-01,3704,Residential,4544.26,13
2023-02-01,3705,Commercial,38219.9116,41
2023-02-01,3705,Residential,45234.641,125
2023-02-01,3707,Commercial,303187.1054,277
2023-02-01,3707,Industrial,65829.314,3
2023-02-01,3707,Residential,335768.202,952
2023-02-01,3708,Commercial,11057.393,21
2023-02-01,3708,Residential,13327.567000000001,36
2023-02-01,3709,Commercial,75256.2887,62
2023-02-01,3709,Residential,53289.9478,155
2023-02-01,3711,Commercial,43465.0745,41
2023-02-01,3711,Residential,124107.895,376
2023-02-01,3712,Commercial,132056.9731,53
2023-02-01,3712,Industrial,209340.166,5
2023-02-01,3712,Residential,85425.4681,219
2023-02-01,3713,Commercial,242380.0402,121
2023-02-01,3713,Industrial,56276.95,4
2023-02-01,3713,Residential,230437.36860000002,881
2023-02-01,3714,Commercial,402373.2264,412
2023-02-01,3714,Industrial,127111.60800000001,6
2023-02-01,3714,Residential,719065.9661,2005
2023-02-01,3715,Commercial,17827.7002,48
2023-02-01,3715,Residential,78205.1892,237
2023-02-01,3717,Commercial,337254.1495,372
2023-02-01,3717,Industrial,162275.696,5
2023-02-01,3717,Residential,725499.1975,1902
2023-02-01,3718,Commercial,24067.7031,28
2023-02-01,3718,Residential,22457.947,54
2023-02-01,3719,Commercial,83967.6091,75
2023-02-01,3719,Residential,97819.28600000001,251
2023-02-01,3720,Commercial,90495.6048,61
2023-02-01,3720,Industrial,11048.564,1
2023-02-01,3720,Residential,194281.532,718
2023-02-01,3722,Commercial,694150.3214,540
2023-02-01,3722,Industrial,222654.88,7
2023-02-01,3722,Residential,1113215.678,3025
2023-02-01,3723,Commercial,601681.9979,556
2023-02-01,3723,Industrial,339870.9402,18
2023-02-01,3723,Residential,804427.9846,3122
2023-02-01,3725,Commercial,27009.8941,69
2023-02-01,3725,Residential,123191.769,246
2023-02-01,3726,Commercial,23071.396,65
2023-02-01,3726,Residential,81277.016,194
2023-02-01,3727,Commercial,12270.77,43
2023-02-01,3727,Residential,62520.647,134
2023-02-01,3728,Commercial,3721.228,8
2023-02-01,3728,Residential,6209.734,13
2023-02-01,3730,Commercial,4851.420999999999,5
2023-02-01,3730,Residential,7252.854,11
2023-02-01,3732,Commercial,165112.3442,119
2023-02-01,3732,Residential,141074.6168,279
2023-02-01,3733,Commercial,104422.8956,61
2023-02-01,3733,Residential,56969.582,123
2023-02-01,3735,Commercial,62105.6467,99
2023-02-01,3735,Industrial,58791.396,2
2023-02-01,3735,Residential,157959.2058,315
2023-02-01,3737,Commercial,670449.0406,546
2023-02-01,3737,Industrial,1624102.0860000001,7
2023-02-01,3737,Residential,924806.8937,2281
2023-02-01,3738,Commercial,81911.8007,40
2023-02-01,3738,Industrial,2430.896,1
2023-02-01,3738,Residential,41104.2414,98
2023-02-01,3739,Commercial,86562.4674,45
2023-02-01,3739,Industrial,101664.608,1
2023-02-01,3739,Residential,43214.351,104
2023-02-01,3740,Commercial,115138.4556,85
2023-02-01,3740,Residential,227710.6603,597
2023-02-01,3741,Commercial,751318.7484,557
2023-02-01,3741,Industrial,264474.038,8
2023-02-01,3741,Residential,704584.4074,2625
2023-02-01,3744,Commercial,16590.0238,27
2023-02-01,3744,Industrial,22779.31,1
2023-02-01,3744,Residential,93473.8724,277
2023-02-01,3746,Commercial,11402.616100000001,23
2023-02-01,3746,Residential,65319.101,175
2023-02-01,3747,Commercial,451312.8647,385
2023-02-01,3747,Industrial,251839.7,9
2023-02-01,3747,Residential,793110.6712,2352
2023-02-01,3749,Commercial,133340.7392,138
2023-02-01,3749,Industrial,34387.76,1
2023-02-01,3749,Residential,300197.7465,884
2023-02-01,3750,Commercial,215819.448,125
2023-02-01,3750,Industrial,890802.228,17
2023-02-01,3750,Residential,2266967.3836,9257
2023-02-01,3751,Commercial,9590.42,10
2023-02-01,3751,Industrial,13703.04,1
2023-02-01,3751,Residential,31809.512,74
2023-02-01,3752,Commercial,1010837.8505,346
2023-02-01,3752,Industrial,1328646.61,23
2023-02-01,3752,Residential,2714785.1851,8609
2023-02-01,3753,Commercial,126700.3764,58
2023-02-01,3753,Industrial,42197.488,2
2023-02-01,3753,Residential,662668.0912,2256
2023-02-01,3754,Commercial,851232.3529,455
2023-02-01,3754,Industrial,2254314.54,31
2023-02-01,3754,Residential,5706138.1451,17948
2023-02-01,3755,Commercial,13734.917500000001,24
2023-02-01,3755,Industrial,57553.268,3
2023-02-01,3755,Residential,55594.2265,109
2023-02-01,3756,Commercial,448676.6624,313
2023-02-01,3756,Industrial,767732.2220000001,24
2023-02-01,3756,Residential,1930800.8853,6286
2023-02-01,3757,Commercial,594359.9859,400
2023-02-01,3757,Industrial,482199.9725,10
2023-02-01,3757,Residential,1617700.1609,3714
2023-02-01,3758,Commercial,74463.8408,87
2023-02-01,3758,Industrial,45058.264,3
2023-02-01,3758,Residential,380396.4051,797
2023-02-01,3759,Commercial,19147.7731,32
2023-02-01,3759,Industrial,15663.826,1
2023-02-01,3759,Residential,219272.1349,381
2023-02-01,3760,Commercial,732.46,3
2023-02-01,3760,Residential,58145.657,128
2023-02-01,3761,Commercial,37768.7145,27
2023-02-01,3761,Residential,224924.8789,454
2023-02-01,3762,Commercial,1173.973,6
2023-02-01,3762,Residential,30687.384,56
2023-02-01,3763,Commercial,56211.86,65
2023-02-01,3763,Industrial,15214.912,1
2023-02-01,3763,Residential,338111.1611,738
2023-02-01,3764,Commercial,569296.7589,434
2023-02-01,3764,Industrial,965635.429,23
2023-02-01,3764,Residential,1326611.1808,4121
2023-02-01,3765,Commercial,225999.9052,168
2023-02-01,3765,Industrial,465226.789,6
2023-02-01,3765,Residential,959680.1603,2449
2023-02-01,3766,Commercial,23063.6534,26
2023-02-01,3766,Industrial,137927.0826,2
2023-02-01,3766,Residential,167993.3593,538
2023-02-01,3767,Commercial,74717.7956,32
2023-02-01,3767,Industrial,282949.208,3
2023-02-01,3767,Residential,175420.191,538
2023-02-01,3770,Commercial,621053.218,288
2023-02-01,3770,Industrial,721490.057,17
2023-02-01,3770,Residential,630409.0512,1240
2023-02-01,3775,Commercial,438629.9104,296
2023-02-01,3775,Industrial,2215151.7712,10
2023-02-01,3775,Residential,709733.8581,1658
2023-02-01,3777,Commercial,894154.2593,578
2023-02-01,3777,Industrial,813230.1146,20
2023-02-01,3777,Residential,1629445.8394,4743
2023-02-01,3778,Commercial,29229.4841,32
2023-02-01,3778,Residential,41702.31,133
2023-02-01,3779,Commercial,158178.5737,76
2023-02-01,3779,Industrial,69915.5625,1
2023-02-01,3779,Residential,94015.931,401
2023-02-01,3781,Commercial,106167.8004,116
2023-02-01,3781,Industrial,54965.54,1
2023-02-01,3781,Residential,616874.4597,1676
2023-02-01,3782,Commercial,321547.4612,260
2023-02-01,3782,Industrial,246001.2246,7
2023-02-01,3782,Residential,1168750.1407,2981
2023-02-01,3783,Commercial,219577.988,146
2023-02-01,3783,Industrial,31634.52,1
2023-02-01,3783,Residential,374371.1987,941
2023-02-01,3785,Commercial,10461.3671,9
2023-02-01,3785,Residential,7984.628,31
2023-02-01,3786,Commercial,162458.2658,32
2023-02-01,3786,Residential,211791.3213,608
2023-02-01,3787,Commercial,53692.566,73
2023-02-01,3787,Residential,151683.6863,407
2023-02-01,3788,Commercial,156431.2731,136
2023-02-01,3788,Industrial,0.12,1
2023-02-01,3788,Residential,307187.6611,819
2023-02-01,3789,Commercial,30231.5256,17
2023-02-01,3789,Residential,51031.584,129
2023-02-01,3791,Commercial,55334.4458,71
2023-02-01,3791,Industrial,71677.32,1
2023-02-01,3791,Residential,206670.9112,613
2023-02-01,3792,Commercial,20341.1699,51
2023-02-01,3792,Industrial,17014.494,2
2023-02-01,3792,Residential,151758.649,397
2023-02-01,3793,Commercial,396649.0582,311
2023-02-01,3793,Industrial,385164.488,13
2023-02-01,3793,Residential,517323.7188,1449
2023-02-01,3795,Commercial,285716.4593,222
2023-02-01,3795,Industrial,128595.8581,7
2023-02-01,3795,Residential,217803.5462,476
2023-02-01,3796,Commercial,342696.6447,266
2023-02-01,3796,Industrial,179080.69,4
2023-02-01,3796,Residential,1287348.7215,3587
2023-02-01,3797,Commercial,236949.3639,216
2023-02-01,3797,Industrial,305432.942,8
2023-02-01,3797,Residential,568733.944,1526
2023-02-01,3799,Commercial,305839.2355,275
2023-02-01,3799,Industrial,28331.782,3
2023-02-01,3799,Residential,961039.3449,2952
2023-02-01,3802,Commercial,25903.6872,10
2023-02-01,3802,Residential,16794.472999999998,31
2023-02-01,3803,Commercial,646115.4506,496
2023-02-01,3803,Industrial,1871792.116,21
2023-02-01,3803,Residential,571550.2682,2178
2023-02-01,3804,Commercial,259652.6728,139
2023-02-01,3804,Industrial,168820.6255,5
2023-02-01,3804,Residential,1389833.967,2515
